"","country","agegrp","st","year","N_cases","pct","total_cases"
"830","Belgium",1,"22F",2012,3.9999999868,0.0192307691900425,207.9999997541
"831","Belgium",1,"22F",2013,4.9999999923,0.0277777777727161,179.9999997556
"832","Belgium",1,"22F",2014,7.9999999978,0.0625000000310547,127.9999999012
"833","Belgium",1,"23A",2010,0.9999999845,0.0032786884784875,304.9999995612
"834","Belgium",1,"23A",2011,0.9999999804,0.00299401192222292,333.9999994581
"835","Belgium",1,"23A",2012,0.9999999915,0.00480769227251063,207.9999997541
"836","Belgium",1,"23A",2013,3.9999999952,0.0222222222257284,179.9999997556
"837","Belgium",1,"23A",2014,0,0,127.9999999012
"838","Belgium",1,"23B",2010,0,0,304.9999995612
"839","Belgium",1,"23B",2011,3.9999999844,0.0119760478769156,333.9999994581
"840","Belgium",1,"23B",2012,4.9999999934,0.0240384615351493,207.9999997541
"841","Belgium",1,"23B",2013,7.9999999945,0.0444444444742346,179.9999997556
"842","Belgium",1,"23B",2014,8.999999995,0.07031250001521,127.9999999012
"843","Belgium",1,"23F",2010,1.999999995,0.00655737704222091,304.9999995612
"844","Belgium",1,"23F",2011,0.9999999804,0.00299401192222292,333.9999994581
"845","Belgium",1,"23F",2012,0.9999999915,0.00480769227251063,207.9999997541
"846","Belgium",1,"23F",2013,0,0,179.9999997556
"847","Belgium",1,"23F",2014,0,0,127.9999999012
"848","Belgium",1,"24",2010,1.9999999761,0.00655737698025369,304.9999995612
"849","Belgium",1,"24",2011,1.9999999755,0.00598802388845781,333.9999994581
"850","Belgium",1,"24",2012,0.9999999972,0.00480769229991448,207.9999997541
"851","Belgium",1,"24",2013,0,0,179.9999997556
"852","Belgium",1,"24",2014,0,0,127.9999999012
"853","Belgium",1,"24A",2010,0.9999999916,0.00327868850176619,304.9999995612
"854","Belgium",1,"24A",2011,0.9999999804,0.00299401192222292,333.9999994581
"855","Belgium",1,"24A",2012,0,0,207.9999997541
"856","Belgium",1,"24A",2013,0,0,179.9999997556
"857","Belgium",1,"24A",2014,0.9999999958,0.00781249997321777,127.9999999012
"858","Belgium",1,"24B",2010,0,0,304.9999995612
"859","Belgium",1,"24B",2011,0.9999999951,0.0029940119662349,333.9999994581
"860","Belgium",1,"24B",2012,0,0,207.9999997541
"861","Belgium",1,"24B",2013,0.999999997,0.0055555555464321,179.9999997556
"862","Belgium",1,"24B",2014,0,0,127.9999999012
"863","Belgium",1,"24F",2010,4.9999999973,0.0163934426376834,304.9999995612
"864","Belgium",1,"24F",2011,17.9999999854,0.0538922156125874,333.9999994581
"865","Belgium",1,"24F",2012,7.9999999907,0.0384615384622966,207.9999997541
"866","Belgium",1,"24F",2013,13.9999999838,0.0777777777933827,179.9999997556
"867","Belgium",1,"24F",2014,6.9999999978,0.0546875000250244,127.9999999012
"868","Belgium",1,"25A",2010,0,0,304.9999995612
"869","Belgium",1,"25A",2011,0,0,333.9999994581
"870","Belgium",1,"25A",2013,0,0,179.9999997556
"871","Belgium",1,"25A",2014,0,0,127.9999999012
"872","Belgium",1,"27",2010,1.999999995,0.00655737704222091,304.9999995612
"873","Belgium",1,"27",2011,0,0,333.9999994581
"874","Belgium",1,"27",2012,0,0,207.9999997541
"875","Belgium",1,"27",2013,0.999999997,0.0055555555464321,179.9999997556
"876","Belgium",1,"27",2014,0,0,127.9999999012
"877","Belgium",1,"28",2013,0,0,179.9999997556
"878","Belgium",1,"28F",2013,0,0,179.9999997556
"879","Belgium",1,"29",2010,0.9999999916,0.00327868850176619,304.9999995612
"880","Belgium",1,"29",2011,0,0,333.9999994581
"881","Belgium",1,"29",2012,0.9999999972,0.00480769229991448,207.9999997541
"882","Belgium",1,"29",2013,0,0,179.9999997556
"883","Belgium",1,"29",2014,0,0,127.9999999012
"884","Belgium",1,"3",2010,4.9999999861,0.0163934426009621,304.9999995612
"885","Belgium",1,"3",2011,5.9999999772,0.0179640718171699,333.9999994581
"886","Belgium",1,"3",2012,1.9999999887,0.00961538457242511,207.9999997541
"887","Belgium",1,"3",2013,3.9999999882,0.0222222221868395,179.9999997556
"888","Belgium",1,"3",2014,4.999999998,0.0390625000145264,127.9999999012
"889","Belgium",1,"31",2010,0.9999999845,0.0032786884784875,304.9999995612
"890","Belgium",1,"31",2011,0,0,333.9999994581
"891","Belgium",1,"31",2012,0,0,207.9999997541
"892","Belgium",1,"31",2013,0,0,179.9999997556
"893","Belgium",1,"31",2014,0,0,127.9999999012
"894","Belgium",1,"33",2010,0.9999999916,0.00327868850176619,304.9999995612
"895","Belgium",1,"33",2011,0,0,333.9999994581
"896","Belgium",1,"33",2013,0,0,179.9999997556
"897","Belgium",1,"33",2014,0,0,127.9999999012
"898","Belgium",1,"33A",2010,0.9999999845,0.0032786884784875,304.9999995612
"899","Belgium",1,"33A",2012,0.9999999972,0.00480769229991448,207.9999997541
"900","Belgium",1,"33A",2014,0.9999999984,0.00781249999353027,127.9999999012
"901","Belgium",1,"33B",2013,0,0,179.9999997556
"902","Belgium",1,"33F",2010,11.9999999859,0.0393442623054566,304.9999995612
"903","Belgium",1,"33F",2011,2.9999999803,0.00898203588373463,333.9999994581
"904","Belgium",1,"33F",2012,4.9999999954,0.0240384615447647,207.9999997541
"905","Belgium",1,"33F",2013,11.9999999856,0.0666666666771852,179.9999997556
"906","Belgium",1,"33F",2014,6.9999999954,0.0546875000062744,127.9999999012
"907","Belgium",1,"34",2010,0,0,304.9999995612
"908","Belgium",1,"34",2011,0,0,333.9999994581
"909","Belgium",1,"34",2012,0,0,207.9999997541
"910","Belgium",1,"34",2013,0,0,179.9999997556
"911","Belgium",1,"34",2014,0,0,127.9999999012
"912","Belgium",1,"35",2010,1.999999995,0.00655737704222091,304.9999995612
"913","Belgium",1,"35A",2014,0,0,127.9999999012
"914","Belgium",1,"35B",2010,0,0,304.9999995612
"915","Belgium",1,"35B",2011,0,0,333.9999994581
"916","Belgium",1,"35B",2012,1.9999999944,0.00961538459982896,207.9999997541
"917","Belgium",1,"35B",2013,0.999999997,0.0055555555464321,179.9999997556
"918","Belgium",1,"35B",2014,1.9999999968,0.0156249999870605,127.9999999012
"919","Belgium",1,"35F",2010,0,0,304.9999995612
"920","Belgium",1,"35F",2011,0,0,333.9999994581
"921","Belgium",1,"35F",2012,2.9999999973,0.0144230769271473,207.9999997541
"922","Belgium",1,"35F",2013,0,0,179.9999997556
"923","Belgium",1,"35F",2014,0,0,127.9999999012
"924","Belgium",1,"37",2010,0,0,304.9999995612
"925","Belgium",1,"38",2010,3.9999999941,0.0131147540978844,304.9999995612
"926","Belgium",1,"38",2011,3.9999999844,0.0119760478769156,333.9999994581
"927","Belgium",1,"38",2012,5.9999999849,0.0288461538076599,207.9999997541
"928","Belgium",1,"38",2013,3.9999999882,0.0222222221868395,179.9999997556
"929","Belgium",1,"38",2014,2.9999999982,0.0234375000040283,127.9999999012
"930","Belgium",1,"4",2010,0,0,304.9999995612
"931","Belgium",1,"4",2011,0,0,333.9999994581
"932","Belgium",1,"4",2012,0,0,207.9999997541
"933","Belgium",1,"4",2013,0,0,179.9999997556
"934","Belgium",1,"4",2014,0,0,127.9999999012
"935","Belgium",1,"40",2011,0,0,333.9999994581
"936","Belgium",1,"5",2010,26.9999999778,0.0885245902185069,304.9999995612
"937","Belgium",1,"5",2011,34.9999999764,0.104790419261036,333.9999994581
"938","Belgium",1,"5",2012,21.9999999888,0.105769230840426,207.9999997541
"939","Belgium",1,"5",2013,1.9999999942,0.0111111110939753,179.9999997556
"940","Belgium",1,"5",2014,0.9999999958,0.00781249997321777,127.9999999012
"941","Belgium",1,"6",2011,0,0,333.9999994581
"942","Belgium",1,"6",2013,0,0,179.9999997556
"943","Belgium",1,"6A",2010,4.9999999745,0.0163934425629293,304.9999995612
"944","Belgium",1,"6A",2011,1.9999999999,0.00598802396151171,333.9999994581
"945","Belgium",1,"6A",2012,2.9999999896,0.0144230768901281,207.9999997541
"946","Belgium",1,"6A",2013,0,0,179.9999997556
"947","Belgium",1,"6A",2014,0,0,127.9999999012
"948","Belgium",1,"6B",2010,0.9999999845,0.0032786884784875,304.9999995612
"949","Belgium",1,"6B",2011,0.9999999951,0.0029940119662349,333.9999994581
"950","Belgium",1,"6B",2012,0,0,207.9999997541
"951","Belgium",1,"6B",2013,0,0,179.9999997556
"952","Belgium",1,"6B",2014,0,0,127.9999999012
"953","Belgium",1,"6C",2010,0,0,304.9999995612
"954","Belgium",1,"6C",2011,0,0,333.9999994581
"955","Belgium",1,"6C",2012,0,0,207.9999997541
"956","Belgium",1,"6C",2013,0,0,179.9999997556
"957","Belgium",1,"6C",2014,0.9999999984,0.00781249999353027,127.9999999012
"958","Belgium",1,"7A",2012,0,0,207.9999997541
"959","Belgium",1,"7B",2012,0,0,207.9999997541
"960","Belgium",1,"7C",2011,0,0,333.9999994581
"961","Belgium",1,"7C",2012,0,0,207.9999997541
"962","Belgium",1,"7F",2010,35.9999999877,0.11803278701473,304.9999995612
"963","Belgium",1,"7F",2011,29.9999999777,0.0898203593604002,333.9999994581
"964","Belgium",1,"7F",2012,12.9999999878,0.0625000000152344,207.9999997541
"965","Belgium",1,"7F",2013,7.9999999944,0.044444444473679,179.9999997556
"966","Belgium",1,"7F",2014,0.9999999958,0.00781249997321777,127.9999999012
"967","Belgium",1,"8",2010,0,0,304.9999995612
"968","Belgium",1,"8",2011,2.9999999796,0.00898203588163882,333.9999994581
"969","Belgium",1,"8",2012,1.9999999981,0.00961538461761742,207.9999997541
"970","Belgium",1,"8",2013,1.9999999941,0.0111111110934198,179.9999997556
"971","Belgium",1,"8",2014,0.9999999958,0.00781249997321777,127.9999999012
"972","Belgium",1,"9",2011,0,0,333.9999994581
"973","Belgium",1,"9",2012,0.9999999972,0.00480769229991448,207.9999997541
"974","Belgium",1,"9",2013,0,0,179.9999997556
"975","Belgium",1,"9A",2010,0,0,304.9999995612
"976","Belgium",1,"9A",2011,0,0,333.9999994581
"977","Belgium",1,"9L",2013,0.999999997,0.0055555555464321,179.9999997556
"978","Belgium",1,"9L",2014,0,0,127.9999999012
"979","Belgium",1,"9N",2010,0.9999999916,0.00327868850176619,304.9999995612
"980","Belgium",1,"9N",2011,0.9999999951,0.0029940119662349,333.9999994581
"981","Belgium",1,"9N",2012,1.9999999944,0.00961538459982896,207.9999997541
"982","Belgium",1,"9N",2013,2.9999999912,0.0166666666404074,179.9999997556
"983","Belgium",1,"9N",2014,1.9999999968,0.0156249999870605,127.9999999012
"984","Belgium",1,"9V",2010,0.9999999916,0.00327868850176619,304.9999995612
"985","Belgium",1,"9V",2011,0.9999999804,0.00299401192222292,333.9999994581
"986","Belgium",1,"9V",2012,0,0,207.9999997541
"987","Belgium",1,"9V",2013,0,0,179.9999997556
"988","Belgium",1,"9V",2014,0,0,127.9999999012
"989","Belgium",1,"NTYP",2010,2.9999999793,0.00983606552005267,304.9999995612
"990","Belgium",1,"NTYP",2011,0,0,333.9999994581
"991","Belgium",1,"NTYP",2012,0,0,207.9999997541
"992","Belgium",1,"NTYP",2013,3.9999999993,0.0222222222485062,179.9999997556
"993","Belgium",1,"NTYP",2014,0,0,127.9999999012
"994","Belgium",5,"1",2010,50.9999999936,0.0650510205040816,783.9999987456
"995","Belgium",5,"1",2011,64.9999999645,0.087248322309396,744.999998212
"996","Belgium",5,"1",2012,53.99999994,0.0710526316705263,759.999998176
"997","Belgium",5,"1",2013,46.999999977,0.0658263305921569,713.9999990004
"998","Belgium",5,"1",2014,23.9999999714,0.0415224913622837,577.999999133
"999","Belgium",5,"10",2010,7.9999999744,0.0102040816163265,783.9999987456
"1000","Belgium",5,"10",2011,8.9999999905,0.0120805369289933,744.999998212
"1001","Belgium",5,"10",2012,1.999999964,0.00263157890631579,759.999998176
"1002","Belgium",5,"10",2013,13.9999999734,0.019607843127451,713.9999990004
"1003","Belgium",5,"10",2014,14.999999946,0.0259515570389273,577.999999133
"1004","Belgium",5,"10A",2010,4.999999984,0.00637755101020408,783.9999987456
"1005","Belgium",5,"10A",2011,1.9999999565,0.00268456370644295,744.999998212
"1006","Belgium",5,"10A",2012,8.999999952,0.0118421052284211,759.999998176
"1007","Belgium",5,"10A",2013,0,0,713.9999990004
"1008","Belgium",5,"10A",2014,0,0,577.999999133
"1009","Belgium",5,"10B",2010,0,0,783.9999987456
"1010","Belgium",5,"10B",2011,0,0,744.999998212
"1011","Belgium",5,"10B",2012,0.999999944,0.00131578940315789,759.999998176
"1012","Belgium",5,"10B",2013,0,0,713.9999990004
"1013","Belgium",5,"10B",2014,0,0,577.999999133
"1014","Belgium",5,"10C",2013,0,0,713.9999990004
"1015","Belgium",5,"10F",2010,0,0,783.9999987456
"1016","Belgium",5,"10F",2011,0,0,744.999998212
"1017","Belgium",5,"10F",2012,0,0,759.999998176
"1018","Belgium",5,"10F",2013,0,0,713.9999990004
"1019","Belgium",5,"10F",2014,0,0,577.999999133
"1020","Belgium",5,"11A",2010,6.9999999776,0.00892857141428571,783.9999987456
"1021","Belgium",5,"11A",2011,1.9999999565,0.00268456370644295,744.999998212
"1022","Belgium",5,"11A",2012,0,0,759.999998176
"1023","Belgium",5,"11A",2013,0,0,713.9999990004
"1024","Belgium",5,"11A",2014,0,0,577.999999133
"1025","Belgium",5,"11B",2010,0,0,783.9999987456
"1026","Belgium",5,"11B",2011,0,0,744.999998212
"1027","Belgium",5,"11B",2013,0,0,713.9999990004
"1028","Belgium",5,"11B",2014,0,0,577.999999133
"1029","Belgium",5,"11C",2011,0,0,744.999998212
"1030","Belgium",5,"11C",2012,0,0,759.999998176
"1031","Belgium",5,"11C",2013,0,0,713.9999990004
"1032","Belgium",5,"11C",2014,0,0,577.999999133
"1033","Belgium",5,"11D",2010,0,0,783.9999987456
"1034","Belgium",5,"11D",2011,0,0,744.999998212
"1035","Belgium",5,"12",2010,49.9999999968,0.0637755103020408,783.9999987456
"1036","Belgium",5,"12",2011,48.99999994,0.0657718121578523,744.999998212
"1037","Belgium",5,"12",2012,43.999999968,0.0578947369389474,759.999998176
"1038","Belgium",5,"12",2013,71.9999999754,0.100840336241176,713.9999990004
"1039","Belgium",5,"12",2014,62.9999999466,0.108996539863495,577.999999133
"1040","Belgium",5,"12A",2010,1.9999999936,0.00255102040408163,783.9999987456
"1041","Belgium",5,"12A",2012,0,0,759.999998176
"1042","Belgium",5,"12A",2013,0,0,713.9999990004
"1043","Belgium",5,"12B",2010,0.9999999968,0.00127551020204082,783.9999987456
"1044","Belgium",5,"12B",2011,0.999999941,0.00134228180322148,744.999998212
"1045","Belgium",5,"12B",2012,0,0,759.999998176
"1046","Belgium",5,"12B",2013,0,0,713.9999990004
"1047","Belgium",5,"12B",2014,0,0,577.999999133
"1048","Belgium",5,"12F",2010,11.9999999616,0.0153061224244898,783.9999987456
"1049","Belgium",5,"12F",2011,2.999999972,0.00402684560966443,744.999998212
"1050","Belgium",5,"12F",2012,24.999999968,0.0328947368789474,759.999998176
"1051","Belgium",5,"12F",2013,0,0,713.9999990004
"1052","Belgium",5,"12F",2014,0,0,577.999999133
"1053","Belgium",5,"13",2010,0.9999999968,0.00127551020204082,783.9999987456
"1054","Belgium",5,"13",2011,0,0,744.999998212
"1055","Belgium",5,"13",2012,0,0,759.999998176
"1056","Belgium",5,"13",2013,1.9999999656,0.00280112040392157,713.9999990004
"1057","Belgium",5,"13",2014,0,0,577.999999133
"1058","Belgium",5,"14",2010,18.9999999392,0.0242346938387755,783.9999987456
"1059","Belgium",5,"14",2011,20.999999953,0.028187919467651,744.999998212
"1060","Belgium",5,"14",2012,13.999999976,0.0184210526442105,759.999998176
"1061","Belgium",5,"14",2013,9.9999999708,0.0140056022196078,713.9999990004
"1062","Belgium",5,"14",2014,5.9999999784,0.0103806228155709,577.999999133
"1063","Belgium",5,"15A",2010,4.999999984,0.00637755101020408,783.9999987456
"1064","Belgium",5,"15A",2011,1.9999999565,0.00268456370644295,744.999998212
"1065","Belgium",5,"15A",2012,11.999999936,0.0157894736378947,759.999998176
"1066","Belgium",5,"15A",2013,0,0,713.9999990004
"1067","Belgium",5,"15A",2014,0,0,577.999999133
"1068","Belgium",5,"15B",2010,0,0,783.9999987456
"1069","Belgium",5,"15B",2011,0,0,744.999998212
"1070","Belgium",5,"15B",2012,5.999999968,0.00789473681894737,759.999998176
"1071","Belgium",5,"15B",2013,0,0,713.9999990004
"1072","Belgium",5,"15B",2014,0,0,577.999999133
"1073","Belgium",5,"15B/C",2010,19.999999936,0.0255102040408163,783.9999987456
"1074","Belgium",5,"15B/C",2011,23.9999999995,0.0322147651773154,744.999998212
"1075","Belgium",5,"15B/C",2012,12.999999956,0.0171052631410526,759.999998176
"1076","Belgium",5,"15B/C",2013,26.999999964,0.0378151260529412,713.9999990004
"1077","Belgium",5,"15B/C",2014,31.9999999426,0.055363321783045,577.999999133
"1078","Belgium",5,"15C",2010,0.9999999968,0.00127551020204082,783.9999987456
"1079","Belgium",5,"15C",2011,0,0,744.999998212
"1080","Belgium",5,"15C",2012,0.999999944,0.00131578940315789,759.999998176
"1081","Belgium",5,"15C",2013,0,0,713.9999990004
"1082","Belgium",5,"15C",2014,0,0,577.999999133
"1083","Belgium",5,"15F",2010,0.9999999968,0.00127551020204082,783.9999987456
"1084","Belgium",5,"15F",2011,0,0,744.999998212
"1085","Belgium",5,"15F",2012,0,0,759.999998176
"1086","Belgium",5,"15F",2013,0,0,713.9999990004
"1087","Belgium",5,"15F",2014,0,0,577.999999133
"1088","Belgium",5,"16",2010,3.9999999872,0.00510204080816326,783.9999987456
"1089","Belgium",5,"16",2011,10.999999947,0.0147651006354362,744.999998212
"1090","Belgium",5,"16",2012,12.999999956,0.0171052631410526,759.999998176
"1091","Belgium",5,"16",2013,12.9999999906,0.0182072829254902,713.9999990004
"1092","Belgium",5,"16",2014,10.9999999604,0.0190311418285467,577.999999133
"1093","Belgium",5,"16A",2013,0,0,713.9999990004
"1094","Belgium",5,"16A",2014,0,0,577.999999133
"1095","Belgium",5,"16F",2010,0.9999999968,0.00127551020204082,783.9999987456
"1096","Belgium",5,"16F",2011,2.999999972,0.00402684560966443,744.999998212
"1097","Belgium",5,"16F",2012,0,0,759.999998176
"1098","Belgium",5,"16F",2013,0,0,713.9999990004
"1099","Belgium",5,"16F",2014,0,0,577.999999133
"1100","Belgium",5,"17A",2010,0,0,783.9999987456
"1101","Belgium",5,"17A",2011,0.999999941,0.00134228180322148,744.999998212
"1102","Belgium",5,"17A",2012,0,0,759.999998176
"1103","Belgium",5,"17A",2013,0,0,713.9999990004
"1104","Belgium",5,"17A",2014,0,0,577.999999133
"1105","Belgium",5,"17F",2010,0,0,783.9999987456
"1106","Belgium",5,"17F",2011,0,0,744.999998212
"1107","Belgium",5,"17F",2012,0,0,759.999998176
"1108","Belgium",5,"17F",2013,0,0,713.9999990004
"1109","Belgium",5,"17F",2014,0,0,577.999999133
"1110","Belgium",5,"18",2010,5.9999999808,0.0076530612122449,783.9999987456
"1111","Belgium",5,"18",2011,2.999999972,0.00402684560966443,744.999998212
"1112","Belgium",5,"18",2012,1.999999964,0.00263157890631579,759.999998176
"1113","Belgium",5,"18",2013,0.9999999828,0.00140056020196078,713.9999990004
"1114","Belgium",5,"18",2014,1.9999999928,0.00346020760519031,577.999999133
"1115","Belgium",5,"18A",2010,0,0,783.9999987456
"1116","Belgium",5,"18A",2011,0,0,744.999998212
"1117","Belgium",5,"18A",2012,0,0,759.999998176
"1118","Belgium",5,"18A",2013,0,0,713.9999990004
"1119","Belgium",5,"18A",2014,0,0,577.999999133
"1120","Belgium",5,"18B",2010,0,0,783.9999987456
"1121","Belgium",5,"18B",2011,0,0,744.999998212
"1122","Belgium",5,"18B",2012,0,0,759.999998176
"1123","Belgium",5,"18B",2013,0,0,713.9999990004
"1124","Belgium",5,"18B",2014,0,0,577.999999133
"1125","Belgium",5,"18C",2010,0,0,783.9999987456
"1126","Belgium",5,"18C",2011,0,0,744.999998212
"1127","Belgium",5,"18C",2012,0,0,759.999998176
"1128","Belgium",5,"18C",2013,0,0,713.9999990004
"1129","Belgium",5,"18C",2014,0,0,577.999999133
"1130","Belgium",5,"18F",2010,0,0,783.9999987456
"1131","Belgium",5,"18F",2011,0,0,744.999998212
"1132","Belgium",5,"18F",2013,0,0,713.9999990004
"1133","Belgium",5,"19A",2010,23.9999999232,0.0306122448489796,783.9999987456
"1134","Belgium",5,"19A",2011,25.999999956,0.0348993288837584,744.999998212
"1135","Belgium",5,"19A",2012,48.999999992,0.0644736843547368,759.999998176
"1136","Belgium",5,"19A",2013,0,0,713.9999990004
"1137","Belgium",5,"19A",2014,0,0,577.999999133
"1138","Belgium",5,"19B",2014,0,0,577.999999133
"1139","Belgium",5,"19C",2011,0,0,744.999998212
"1140","Belgium",5,"19C",2012,0,0,759.999998176
"1141","Belgium",5,"19C",2013,0,0,713.9999990004
"1142","Belgium",5,"19C",2014,0,0,577.999999133
"1143","Belgium",5,"19F",2010,1.9999999936,0.00255102040408163,783.9999987456
"1144","Belgium",5,"19F",2011,0.999999941,0.00134228180322148,744.999998212
"1145","Belgium",5,"19F",2012,4.999999948,0.00657894731578947,759.999998176
"1146","Belgium",5,"19F",2013,0,0,713.9999990004
"1147","Belgium",5,"19F",2014,0,0,577.999999133
"1148","Belgium",5,"2",2011,0,0,744.999998212
"1149","Belgium",5,"2",2012,0,0,759.999998176
"1150","Belgium",5,"2",2013,0,0,713.9999990004
"1151","Belgium",5,"20",2010,1.9999999936,0.00255102040408163,783.9999987456
"1152","Belgium",5,"20",2011,2.999999972,0.00402684560966443,744.999998212
"1153","Belgium",5,"20",2012,5.999999968,0.00789473681894737,759.999998176
"1154","Belgium",5,"20",2013,3.9999999312,0.00560224080784314,713.9999990004
"1155","Belgium",5,"20",2014,8.9999999676,0.0155709342233564,577.999999133
"1156","Belgium",5,"21",2010,0,0,783.9999987456
"1157","Belgium",5,"21",2011,0.999999941,0.00134228180322148,744.999998212
"1158","Belgium",5,"21",2012,0,0,759.999998176
"1159","Belgium",5,"21",2013,0,0,713.9999990004
"1160","Belgium",5,"21",2014,2.9999999892,0.00519031140778547,577.999999133
"1161","Belgium",5,"22",2010,45.9999999312,0.0586734693938776,783.9999987456
"1162","Belgium",5,"22",2011,33.999999931,0.0456375839095302,744.999998212
"1163","Belgium",5,"22",2012,41.999999928,0.0552631579326316,759.999998176
"1164","Belgium",5,"22",2013,47.9999999598,0.0672268907941177,713.9999990004
"1165","Belgium",5,"22",2014,34.9999999896,0.0605536332908305,577.999999133
"1166","Belgium",5,"22A",2011,0,0,744.999998212
"1167","Belgium",5,"22A",2012,0,0,759.999998176
"1168","Belgium",5,"22A",2013,0,0,713.9999990004
"1169","Belgium",5,"22A",2014,0,0,577.999999133
"1170","Belgium",5,"22F",2010,13.9999999552,0.0178571428285714,783.9999987456
"1171","Belgium",5,"22F",2011,7.999999975,0.0107382550257718,744.999998212
"1172","Belgium",5,"22F",2012,0,0,759.999998176
"1173","Belgium",5,"22F",2013,0,0,713.9999990004
"1174","Belgium",5,"22F",2014,0,0,577.999999133
"1175","Belgium",5,"23",2010,14.999999952,0.0191326530306122,783.9999987456
"1176","Belgium",5,"23",2011,11.9999999625,0.0161073825386577,744.999998212
"1177","Belgium",5,"23",2012,13.999999976,0.0184210526442105,759.999998176
"1178","Belgium",5,"23",2013,26.999999964,0.0378151260529412,713.9999990004
"1179","Belgium",5,"23",2014,27.999999957,0.0484429065726644,577.999999133
"1180","Belgium",5,"23A",2010,0.9999999968,0.00127551020204082,783.9999987456
"1181","Belgium",5,"23A",2011,2.999999972,0.00402684560966443,744.999998212
"1182","Belgium",5,"23A",2012,7.999999932,0.0105263157252632,759.999998176
"1183","Belgium",5,"23A",2013,0,0,713.9999990004
"1184","Belgium",5,"23A",2014,0,0,577.999999133
"1185","Belgium",5,"23B",2010,0.9999999968,0.00127551020204082,783.9999987456
"1186","Belgium",5,"23B",2011,2.999999972,0.00402684560966443,744.999998212
"1187","Belgium",5,"23B",2012,5.999999968,0.00789473681894737,759.999998176
"1188","Belgium",5,"23B",2013,0,0,713.9999990004
"1189","Belgium",5,"23B",2014,0,0,577.999999133
"1190","Belgium",5,"23F",2010,0.9999999968,0.00127551020204082,783.9999987456
"1191","Belgium",5,"23F",2011,0,0,744.999998212
"1192","Belgium",5,"23F",2012,0.999999944,0.00131578940315789,759.999998176
"1193","Belgium",5,"23F",2013,0,0,713.9999990004
"1194","Belgium",5,"23F",2014,0,0,577.999999133
"1195","Belgium",5,"24",2010,14.999999952,0.0191326530306122,783.9999987456
"1196","Belgium",5,"24",2011,6.9999999595,0.00939597312255033,744.999998212
"1197","Belgium",5,"24",2012,25.999999988,0.0342105263821053,759.999998176
"1198","Belgium",5,"24",2013,12.9999999906,0.0182072829254902,713.9999990004
"1199","Belgium",5,"24",2014,9.999999964,0.0173010380259516,577.999999133
"1200","Belgium",5,"24A",2010,0,0,783.9999987456
"1201","Belgium",5,"24A",2011,0,0,744.999998212
"1202","Belgium",5,"24A",2012,0,0,759.999998176
"1203","Belgium",5,"24A",2013,0,0,713.9999990004
"1204","Belgium",5,"24A",2014,0,0,577.999999133
"1205","Belgium",5,"24B",2011,0,0,744.999998212
"1206","Belgium",5,"24B",2012,0,0,759.999998176
"1207","Belgium",5,"24F",2010,4.999999984,0.00637755101020408,783.9999987456
"1208","Belgium",5,"24F",2011,0.999999941,0.00134228180322148,744.999998212
"1209","Belgium",5,"24F",2012,0,0,759.999998176
"1210","Belgium",5,"24F",2013,0,0,713.9999990004
"1211","Belgium",5,"24F",2014,0,0,577.999999133
"1212","Belgium",5,"25",2010,0,0,783.9999987456
"1213","Belgium",5,"25A",2010,0,0,783.9999987456
"1214","Belgium",5,"25A",2011,0,0,744.999998212
"1215","Belgium",5,"25A",2012,0,0,759.999998176
"1216","Belgium",5,"25A",2013,0,0,713.9999990004
"1217","Belgium",5,"25A",2014,0,0,577.999999133
"1218","Belgium",5,"25F",2010,0,0,783.9999987456
"1219","Belgium",5,"25F",2011,0,0,744.999998212
"1220","Belgium",5,"25F",2012,0,0,759.999998176
"1221","Belgium",5,"25F",2014,0,0,577.999999133
"1222","Belgium",5,"27",2011,0,0,744.999998212
"1223","Belgium",5,"27",2012,0,0,759.999998176
"1224","Belgium",5,"27",2013,0.9999999828,0.00140056020196078,713.9999990004
"1225","Belgium",5,"27",2014,0,0,577.999999133
"1226","Belgium",5,"28",2011,0,0,744.999998212
"1227","Belgium",5,"28",2013,0,0,713.9999990004
"1228","Belgium",5,"28",2014,0,0,577.999999133
"1229","Belgium",5,"28A",2010,0,0,783.9999987456
"1230","Belgium",5,"28A",2011,0,0,744.999998212
"1231","Belgium",5,"28A",2012,0,0,759.999998176
"1232","Belgium",5,"28A",2013,0,0,713.9999990004
"1233","Belgium",5,"28A",2014,0,0,577.999999133
"1234","Belgium",5,"28F",2010,0,0,783.9999987456
"1235","Belgium",5,"28F",2012,0,0,759.999998176
"1236","Belgium",5,"28F",2013,0,0,713.9999990004
"1237","Belgium",5,"28F",2014,0,0,577.999999133
"1238","Belgium",5,"29",2010,7.9999999744,0.0102040816163265,783.9999987456
"1239","Belgium",5,"29",2011,12.999999978,0.0174496644418792,744.999998212
"1240","Belgium",5,"29",2012,0.999999944,0.00131578940315789,759.999998176
"1241","Belgium",5,"29",2013,0.9999999828,0.00140056020196078,713.9999990004
"1242","Belgium",5,"29",2014,0,0,577.999999133
"1243","Belgium",5,"3",2010,78.9999999824,0.100765306261224,783.9999987456
"1244","Belgium",5,"3",2011,70.999999983,0.0953020136287248,744.999998212
"1245","Belgium",5,"3",2012,69.999999956,0.0921052633210526,759.999998176
"1246","Belgium",5,"3",2013,75.999999978,0.10644257714902,713.9999990004
"1247","Belgium",5,"3",2014,62.9999999466,0.108996539863495,577.999999133
